,YEAR,MONTH,DAY,BAROMETER,THERMOMETER,LATITUDE,LONGITUDE
84914,1846,3,15,,,,
84915,1846,3,16,,,,
84916,1846,3,16,,,,
84917,1846,3,16,30.02,27.5,,
84918,1846,3,16,30.02,28.333333333333336,,
84919,1846,3,16,,,,
84920,1846,3,16,,,,
84921,1846,3,16,30.0,28.88888888888889,,
84922,1846,3,16,30.0,28.88888888888889,,
84923,1846,3,16,30.0,28.333333333333336,,
84924,1846,3,16,30.0,28.333333333333336,,
84925,1846,3,16,,,,
84926,1846,3,16,,,,
84927,1846,3,17,,,,
84928,1846,3,17,,,,
84929,1846,3,17,30.0,26.666666666666668,,
84930,1846,3,17,30.0,26.944444444444446,,
84931,1846,3,17,,,,
84932,1846,3,17,,,,
84933,1846,3,17,29.96,27.77777777777778,,
84934,1846,3,17,29.96,27.77777777777778,,
84935,1846,3,17,29.96,27.77777777777778,,
84936,1846,3,17,29.98,27.77777777777778,,
84937,1846,3,17,29.96,27.77777777777778,,
84938,1846,3,17,29.96,27.5,,
84939,1846,3,18,29.97,27.5,,
84940,1846,3,18,29.97,27.5,,
84941,1846,3,18,29.98,27.77777777777778,,
84942,1846,3,18,29.98,28.055555555555557,,
84943,1846,3,18,29.98,28.88888888888889,,
84944,1846,3,18,29.98,28.88888888888889,,
84945,1846,3,18,29.98,29.722222222222225,,
84946,1846,3,18,29.97,29.444444444444446,,
84947,1846,3,18,29.96,28.88888888888889,,
84948,1846,3,18,29.95,28.61111111111111,,
84949,1846,3,18,29.94,27.77777777777778,,
84950,1846,3,18,29.92,27.222222222222225,,
84951,1846,3,19,30.02,27.222222222222225,,
84952,1846,3,19,30.02,27.222222222222225,,
84953,1846,3,19,30.0,28.055555555555557,,
84954,1846,3,19,30.01,28.333333333333336,,
84955,1846,3,19,30.0,30.0,,
84956,1846,3,19,29.93,29.444444444444446,,
84957,1846,3,19,29.93,29.444444444444446,,
84958,1846,3,19,29.92,28.333333333333336,,
84959,1846,3,19,29.92,28.333333333333336,,
84960,1846,3,19,29.95,28.333333333333336,,
84961,1846,3,19,,,,
84962,1846,3,19,,,,
84963,1846,3,20,29.96,27.222222222222225,,
84964,1846,3,20,30.0,27.222222222222225,,
84965,1846,3,20,29.98,27.222222222222225,,
84966,1846,3,20,29.99,27.77777777777778,,
84967,1846,3,20,30.0,27.77777777777778,,
84968,1846,3,20,,,,
84969,1846,3,20,30.03,28.88888888888889,,
84970,1846,3,20,30.03,28.333333333333336,,
84971,1846,3,20,29.95,28.333333333333336,,
84972,1846,3,20,29.95,28.333333333333336,,
84973,1846,3,20,29.94,28.333333333333336,,
84974,1846,3,20,29.94,28.333333333333336,,
84975,1846,3,21,,,,
84976,1846,3,21,,,,
84977,1846,3,21,29.99,27.77777777777778,,
84978,1846,3,21,29.98,27.77777777777778,,
84979,1846,3,21,29.98,27.222222222222225,,
84980,1846,3,21,29.98,27.222222222222225,,
84981,1846,3,21,29.98,27.222222222222225,,
84982,1846,3,21,29.98,27.222222222222225,,
84983,1846,3,21,29.98,27.222222222222225,,
84984,1846,3,21,29.98,27.222222222222225,,
84985,1846,3,21,30.0,27.222222222222225,,
84986,1846,3,21,30.0,27.222222222222225,,
84987,1846,3,22,29.97,27.222222222222225,,
84988,1846,3,22,29.97,26.666666666666668,,
84989,1846,3,22,,,,
84990,1846,3,22,,,,
84991,1846,3,22,,,,
84992,1846,3,22,,,,
84993,1846,3,22,,,,
84994,1846,3,22,,,,
84995,1846,3,22,30.0,27.77777777777778,,
84996,1846,3,22,30.0,27.77777777777778,,
84997,1846,3,22,30.0,27.77777777777778,,
84998,1846,3,22,30.0,27.77777777777778,,
84999,1846,3,23,30.04,27.222222222222225,,
85000,1846,3,23,30.04,26.666666666666668,,
85001,1846,3,23,30.06,26.666666666666668,,
85002,1846,3,23,30.06,26.666666666666668,,
85003,1846,3,23,30.1,27.77777777777778,,
85004,1846,3,23,30.1,28.88888888888889,,
85005,1846,3,23,29.98,28.88888888888889,,
85006,1846,3,23,29.98,28.88888888888889,,
85007,1846,3,23,29.96,28.333333333333336,,
85008,1846,3,23,29.98,27.77777777777778,,
85009,1846,3,23,30.02,27.222222222222225,,
85010,1846,3,23,30.02,27.222222222222225,,
85011,1846,3,24,30.03,26.944444444444446,,
85012,1846,3,24,30.02,26.666666666666668,,
85013,1846,3,24,30.02,27.222222222222225,,
85014,1846,3,24,30.0,27.77777777777778,,
85015,1846,3,24,30.0,28.61111111111111,,
85016,1846,3,24,30.0,27.77777777777778,,
85017,1846,3,24,29.95,28.88888888888889,,
85018,1846,3,24,29.94,28.88888888888889,,
85019,1846,3,24,29.92,28.88888888888889,,
85020,1846,3,24,29.92,28.333333333333336,,
85021,1846,3,24,30.02,27.77777777777778,,
85022,1846,3,24,30.03,28.333333333333336,,
85023,1846,3,25,30.03,27.77777777777778,,
85024,1846,3,25,30.04,27.77777777777778,,
85025,1846,3,25,30.05,27.77777777777778,,
85026,1846,3,25,30.04,28.333333333333336,,
85027,1846,3,25,30.04,28.333333333333336,,
85028,1846,3,25,,,,
85029,1846,3,25,30.0,28.88888888888889,,
85030,1846,3,25,29.98,28.88888888888889,,
85031,1846,3,25,29.98,28.88888888888889,,
85032,1846,3,25,30.05,28.333333333333336,,
85033,1846,3,25,30.02,27.77777777777778,,
85034,1846,3,25,30.02,27.77777777777778,,
85035,1846,3,26,29.98,27.77777777777778,,
85036,1846,3,26,30.0,27.77777777777778,,
85037,1846,3,26,30.0,28.333333333333336,,
85038,1846,3,26,30.0,28.333333333333336,,
85039,1846,3,26,30.05,28.333333333333336,,
85040,1846,3,26,30.05,28.333333333333336,,
85041,1846,3,26,30.0,27.222222222222225,,
85042,1846,3,26,30.0,27.77777777777778,,
85043,1846,3,26,30.0,27.77777777777778,,
85044,1846,3,26,30.01,27.77777777777778,,
85045,1846,3,26,30.02,27.222222222222225,,
85046,1846,3,26,30.0,26.666666666666668,,
85047,1846,3,27,30.02,27.222222222222225,,
85048,1846,3,27,30.04,27.222222222222225,,
85049,1846,3,27,30.05,27.77777777777778,,
85050,1846,3,27,30.05,27.77777777777778,,
85051,1846,3,27,30.07,27.77777777777778,,
85052,1846,3,27,30.05,27.77777777777778,,
85053,1846,3,27,30.0,28.333333333333336,,
85054,1846,3,27,30.0,28.333333333333336,,
85055,1846,3,27,30.0,27.5,,
85056,1846,3,27,29.98,27.222222222222225,,
85057,1846,3,27,30.0,27.222222222222225,,
85058,1846,3,27,30.0,26.944444444444446,,
85059,1846,3,28,30.0,26.11111111111111,,
85060,1846,3,28,30.0,26.11111111111111,,
85061,1846,3,28,30.01,26.666666666666668,,
85062,1846,3,28,30.0,26.666666666666668,,
85063,1846,3,28,30.0,26.666666666666668,,
85064,1846,3,28,30.0,27.222222222222225,,
85065,1846,3,28,,,,
85066,1846,3,28,,,,
85067,1846,3,28,,,,
85068,1846,3,28,,,,
85069,1846,3,28,,,,
85070,1846,3,28,,,,
85071,1846,3,29,,,,
85072,1846,3,29,,,,
85073,1846,3,29,29.98,27.77777777777778,,
85074,1846,3,29,30.08,28.333333333333336,,
85075,1846,3,29,30.07,27.77777777777778,,
85076,1846,3,29,30.04,28.333333333333336,,
85077,1846,3,29,30.0,28.333333333333336,,
85078,1846,3,29,30.0,28.333333333333336,,
85079,1846,3,29,30.0,28.333333333333336,,
85080,1846,3,29,30.0,27.77777777777778,,
85081,1846,3,29,30.0,27.77777777777778,,
85082,1846,3,29,30.0,27.222222222222225,,
85083,1846,3,30,30.0,27.222222222222225,,
85084,1846,3,30,30.0,26.666666666666668,,
85085,1846,3,30,30.0,26.666666666666668,,
85086,1846,3,30,30.0,26.666666666666668,,
85087,1846,3,30,30.02,27.77777777777778,,
85088,1846,3,30,30.02,27.77777777777778,,
85089,1846,3,30,29.96,27.77777777777778,,
85090,1846,3,30,29.96,27.77777777777778,,
85091,1846,3,30,29.96,28.333333333333336,,
85092,1846,3,30,29.96,28.333333333333336,,
85093,1846,3,30,30.0,27.77777777777778,,
85094,1846,3,30,30.0,27.77777777777778,,
85095,1846,3,31,30.0,27.77777777777778,,
85096,1846,3,31,30.0,27.222222222222225,,
85097,1846,3,31,30.0,26.666666666666668,,
85098,1846,3,31,30.05,27.77777777777778,,
85099,1846,3,31,30.02,28.88888888888889,,
85100,1846,3,31,30.0,28.88888888888889,,
85101,1846,3,31,29.96,28.88888888888889,,
85102,1846,3,31,,,,
85103,1846,3,31,29.97,29.444444444444446,,
85104,1846,3,31,29.98,29.444444444444446,,
85105,1846,3,31,29.98,28.88888888888889,,
85106,1846,3,31,29.98,28.333333333333336,,
85107,1846,4,1,,,,
85108,1846,4,1,,,,
85109,1846,4,1,29.99,27.77777777777778,,
85110,1846,4,1,30.03,28.333333333333336,,
85111,1846,4,1,30.06,28.88888888888889,,
85112,1846,4,1,,,,
85113,1846,4,1,29.99,30.0,,
85114,1846,4,1,29.98,30.0,,
85115,1846,4,1,30.0,28.333333333333336,,
85116,1846,4,1,30.0,28.333333333333336,,
85117,1846,4,1,30.0,29.444444444444446,,
85118,1846,4,1,30.0,29.444444444444446,,
85119,1846,4,2,30.0,27.77777777777778,,
85120,1846,4,2,30.0,27.77777777777778,,
85121,1846,4,2,30.0,27.222222222222225,,
85122,1846,4,2,30.0,27.77777777777778,,
85123,1846,4,2,30.0,28.333333333333336,,
85124,1846,4,2,30.0,28.333333333333336,,
85125,1846,4,2,29.94,29.444444444444446,,
85126,1846,4,2,29.98,29.444444444444446,,
85127,1846,4,2,29.96,29.444444444444446,,
85128,1846,4,2,29.98,28.88888888888889,,
85129,1846,4,2,30.0,28.333333333333336,,
85130,1846,4,2,30.0,27.77777777777778,,
85131,1846,4,3,30.0,27.222222222222225,,
85132,1846,4,3,29.99,27.77777777777778,,
85133,1846,4,3,30.0,27.77777777777778,,
85134,1846,4,3,30.0,28.333333333333336,,
85135,1846,4,3,30.04,28.333333333333336,,
85136,1846,4,3,30.04,28.88888888888889,,
85137,1846,4,3,29.99,28.88888888888889,,
85138,1846,4,3,29.99,28.88888888888889,,
85139,1846,4,3,30.0,28.333333333333336,,
85140,1846,4,3,30.0,28.333333333333336,,
85141,1846,4,3,30.0,28.333333333333336,,
85142,1846,4,3,30.02,28.333333333333336,,
85143,1846,4,4,30.05,27.77777777777778,,
85144,1846,4,4,30.05,28.333333333333336,,
85145,1846,4,4,30.06,27.77777777777778,,
85146,1846,4,4,30.06,28.88888888888889,,
85147,1846,4,4,30.07,28.88888888888889,,
85148,1846,4,4,30.08,28.88888888888889,,
85149,1846,4,4,30.05,28.333333333333336,,
85150,1846,4,4,29.98,28.88888888888889,,
85151,1846,4,4,30.0,28.333333333333336,,
85152,1846,4,4,30.0,27.77777777777778,,
85153,1846,4,4,30.0,27.222222222222225,,
85154,1846,4,4,30.0,27.222222222222225,,
85155,1846,4,5,30.0,27.222222222222225,,
85156,1846,4,5,30.0,27.222222222222225,,
85157,1846,4,5,30.0,27.77777777777778,,
85158,1846,4,5,30.02,27.77777777777778,,
85159,1846,4,5,30.04,28.333333333333336,,
85160,1846,4,5,30.04,28.88888888888889,,
85161,1846,4,5,30.0,31.111111111111114,,
85162,1846,4,5,30.0,31.111111111111114,,
85163,1846,4,5,29.98,30.555555555555557,,
85164,1846,4,5,29.96,30.0,,
85165,1846,4,5,29.96,28.88888888888889,,
85166,1846,4,5,29.96,28.88888888888889,,
85167,1846,4,6,29.96,28.333333333333336,,
85168,1846,4,6,29.96,28.333333333333336,,
85169,1846,4,6,29.95,27.77777777777778,,
85170,1846,4,6,30.0,28.88888888888889,,
85171,1846,4,6,30.0,29.444444444444446,,
85172,1846,4,6,30.0,29.444444444444446,,
85173,1846,4,6,29.98,29.444444444444446,,
85174,1846,4,6,29.96,29.444444444444446,,
85175,1846,4,6,29.97,29.444444444444446,,
85176,1846,4,6,29.98,28.88888888888889,,
85177,1846,4,6,29.95,27.222222222222225,,
85178,1846,4,6,29.95,27.222222222222225,,
85179,1846,4,7,,,,
85180,1846,4,7,,,,
85181,1846,4,7,30.0,28.88888888888889,,
85182,1846,4,7,30.0,29.444444444444446,,
85183,1846,4,7,,,,
85184,1846,4,7,,,,
85185,1846,4,7,29.93,30.555555555555557,,
85186,1846,4,7,29.95,31.111111111111114,,
85187,1846,4,7,29.96,30.0,,
85188,1846,4,7,29.96,29.444444444444446,,
85189,1846,4,7,29.99,29.444444444444446,,
85190,1846,4,7,29.99,29.444444444444446,,
85191,1846,4,8,29.98,28.333333333333336,,
85192,1846,4,8,29.98,28.333333333333336,,
85193,1846,4,8,29.98,28.333333333333336,,
85194,1846,4,8,29.99,28.88888888888889,,
85195,1846,4,8,30.04,28.88888888888889,,
85196,1846,4,8,30.0,29.444444444444446,,
85197,1846,4,8,29.96,29.444444444444446,,
85198,1846,4,8,29.96,29.444444444444446,,
85199,1846,4,8,29.96,30.0,,
85200,1846,4,8,29.98,28.88888888888889,,
85201,1846,4,8,29.96,28.88888888888889,,
85202,1846,4,8,29.96,28.333333333333336,,
85203,1846,4,9,29.96,29.444444444444446,,
85204,1846,4,9,29.96,27.77777777777778,,
85205,1846,4,9,29.95,27.77777777777778,,
85206,1846,4,9,30.0,28.88888888888889,,
85207,1846,4,9,30.0,28.88888888888889,,
85208,1846,4,9,30.0,28.88888888888889,,
85209,1846,4,9,29.99,30.0,,
85210,1846,4,9,29.99,30.0,,
85211,1846,4,9,29.99,30.0,,
85212,1846,4,9,29.96,30.0,,
85213,1846,4,9,29.95,28.88888888888889,,
85214,1846,4,9,29.96,29.444444444444446,,
85215,1846,4,10,29.96,28.333333333333336,,
85216,1846,4,10,29.96,28.333333333333336,,
85217,1846,4,10,29.98,28.333333333333336,,
85218,1846,4,10,29.98,28.88888888888889,,
85219,1846,4,10,29.99,30.0,,
85220,1846,4,10,30.0,30.555555555555557,,
85221,1846,4,10,29.96,30.0,,
85222,1846,4,10,29.96,30.0,,
85223,1846,4,10,29.96,29.444444444444446,,
85224,1846,4,10,29.96,29.444444444444446,,
85225,1846,4,10,29.98,28.88888888888889,,
85226,1846,4,10,29.98,28.88888888888889,,
85227,1846,4,11,29.98,28.88888888888889,,
85228,1846,4,11,29.98,28.88888888888889,,
85229,1846,4,11,29.96,28.88888888888889,,
85230,1846,4,11,30.0,29.444444444444446,,
85231,1846,4,11,30.02,30.0,,
85232,1846,4,11,30.0,30.0,,
85233,1846,4,11,29.97,31.111111111111114,,
85234,1846,4,11,29.96,26.666666666666668,,
85235,1846,4,11,29.95,26.666666666666668,,
85236,1846,4,11,29.97,30.833333333333336,,
85237,1846,4,11,30.0,30.0,,
85238,1846,4,11,30.0,30.0,,
85239,1846,4,12,30.0,27.222222222222225,,
85240,1846,4,12,30.0,27.222222222222225,,
85241,1846,4,12,30.06,27.77777777777778,,
85242,1846,4,12,30.08,27.77777777777778,,
85243,1846,4,12,30.08,28.88888888888889,,
85244,1846,4,12,30.0,30.0,,
85245,1846,4,12,30.0,30.0,,
85246,1846,4,12,30.0,30.0,,
85247,1846,4,12,29.99,30.0,,
85248,1846,4,12,29.99,30.555555555555557,,
85249,1846,4,12,29.96,29.444444444444446,,
85250,1846,4,12,29.96,28.88888888888889,,
85251,1846,4,13,29.95,28.333333333333336,,
85252,1846,4,13,29.95,28.333333333333336,,
85253,1846,4,13,30.0,29.444444444444446,,
85254,1846,4,13,30.06,28.88888888888889,,
85255,1846,4,13,30.0,29.444444444444446,,
85256,1846,4,13,29.96,29.444444444444446,,
85257,1846,4,13,29.95,30.0,,
85258,1846,4,13,29.95,30.0,,
85259,1846,4,13,29.95,30.0,,
85260,1846,4,13,29.96,29.444444444444446,,
85261,1846,4,13,29.97,29.444444444444446,,
85262,1846,4,13,29.97,28.88888888888889,,
85263,1846,4,14,29.98,28.88888888888889,,
85264,1846,4,14,29.98,26.666666666666668,,
85265,1846,4,14,29.98,27.77777777777778,,
85266,1846,4,14,29.98,27.77777777777778,,
85267,1846,4,14,30.0,29.444444444444446,,
85268,1846,4,14,30.0,29.444444444444446,,
85269,1846,4,14,29.98,30.0,,
85270,1846,4,14,29.94,30.0,,
85271,1846,4,14,29.96,29.444444444444446,,
85272,1846,4,14,29.93,29.444444444444446,,
85273,1846,4,14,29.96,28.88888888888889,,
85274,1846,4,14,29.96,28.88888888888889,,
85275,1846,4,15,29.96,28.333333333333336,,
85276,1846,4,15,29.96,28.333333333333336,,
85277,1846,4,15,30.0,28.333333333333336,,
85278,1846,4,15,30.0,28.333333333333336,,
85279,1846,4,15,30.05,29.444444444444446,,
85280,1846,4,15,30.05,30.0,,
85281,1846,4,15,29.97,30.0,,
85282,1846,4,15,29.96,30.0,,
85283,1846,4,15,29.96,29.444444444444446,,
85284,1846,4,15,29.98,29.444444444444446,,
85285,1846,4,15,30.0,27.77777777777778,,
85286,1846,4,15,30.0,27.77777777777778,,
85287,1846,4,16,30.0,27.77777777777778,,
85288,1846,4,16,30.0,27.77777777777778,,
85289,1846,4,16,30.02,28.333333333333336,,
85290,1846,4,16,30.02,28.88888888888889,,
85291,1846,4,16,30.04,28.333333333333336,,
85292,1846,4,16,30.0,29.444444444444446,,
85293,1846,4,16,30.0,29.444444444444446,,
85294,1846,4,16,30.0,28.88888888888889,,
85295,1846,4,16,29.97,29.444444444444446,,
85296,1846,4,16,29.96,29.444444444444446,,
85297,1846,4,16,29.96,28.88888888888889,,
85298,1846,4,16,29.96,28.333333333333336,,
85299,1846,4,17,29.95,27.77777777777778,,
85300,1846,4,17,29.95,27.222222222222225,,
85301,1846,4,17,29.97,27.222222222222225,,
85302,1846,4,17,30.0,27.77777777777778,,
85303,1846,4,17,30.0,28.88888888888889,,
85304,1846,4,17,30.0,29.444444444444446,,
85305,1846,4,17,29.96,29.444444444444446,,
85306,1846,4,17,29.96,30.0,,
85307,1846,4,17,29.95,30.0,,
85308,1846,4,17,29.98,28.88888888888889,,
85309,1846,4,17,29.98,27.77777777777778,,
85310,1846,4,17,29.98,27.77777777777778,,
85311,1846,4,18,,,,
85312,1846,4,18,,,,
85313,1846,4,18,29.98,29.444444444444446,,
85314,1846,4,18,29.98,28.88888888888889,,
85315,1846,4,18,30.0,28.88888888888889,,
85316,1846,4,18,30.0,29.444444444444446,,
85317,1846,4,18,29.95,29.444444444444446,,
85318,1846,4,18,,,,
85319,1846,4,18,29.95,29.444444444444446,,
85320,1846,4,18,29.95,29.444444444444446,,
85321,1846,4,18,,,,
85322,1846,4,18,,,,
85323,1846,4,19,29.92,28.88888888888889,,
85324,1846,4,19,29.92,28.88888888888889,,
85325,1846,4,19,30.0,29.444444444444446,,
85326,1846,4,19,,,,
85327,1846,4,19,,,,
85328,1846,4,19,,,,
85329,1846,4,19,29.92,31.111111111111114,,
85330,1846,4,19,29.92,31.111111111111114,,
85331,1846,4,19,29.93,31.111111111111114,,
85332,1846,4,19,29.93,30.0,,
85333,1846,4,19,29.96,30.0,,
85334,1846,4,19,29.96,30.0,,
85335,1846,4,20,29.96,30.0,,
85336,1846,4,20,29.96,30.0,,
85337,1846,4,20,29.98,30.0,,
85338,1846,4,20,29.98,30.0,,
85339,1846,4,20,29.99,29.444444444444446,,
85340,1846,4,20,29.99,30.0,,
85341,1846,4,20,29.95,30.0,,
85342,1846,4,20,29.9,30.0,,
85343,1846,4,20,29.95,30.0,,
85344,1846,4,20,29.95,28.88888888888889,,
85345,1846,4,20,29.96,28.88888888888889,,
85346,1846,4,20,29.96,28.88888888888889,,
85347,1846,4,21,29.98,28.333333333333336,,
85348,1846,4,21,29.98,28.333333333333336,,
85349,1846,4,21,29.98,28.333333333333336,,
85350,1846,4,21,29.98,28.88888888888889,,
85351,1846,4,21,30.0,28.88888888888889,,
85352,1846,4,21,30.0,28.88888888888889,,
85353,1846,4,21,29.96,28.88888888888889,,
85354,1846,4,21,29.94,30.0,,
85355,1846,4,21,29.93,28.88888888888889,,
85356,1846,4,21,29.93,28.333333333333336,,
85357,1846,4,21,29.93,28.333333333333336,,
85358,1846,4,21,29.93,27.77777777777778,,
85359,1846,4,22,29.96,27.77777777777778,,
85360,1846,4,22,29.96,27.222222222222225,,
85361,1846,4,22,29.97,26.666666666666668,,
85362,1846,4,22,30.0,27.222222222222225,,
85363,1846,4,22,29.9,27.222222222222225,,
85364,1846,4,22,29.95,27.77777777777778,,
85365,1846,4,22,29.96,28.333333333333336,,
85366,1846,4,22,29.95,29.444444444444446,,
85367,1846,4,22,29.95,28.88888888888889,,
85368,1846,4,22,29.96,28.88888888888889,,
85369,1846,4,22,29.96,28.88888888888889,,
85370,1846,4,22,,,,
85371,1846,4,23,,,,
85372,1846,4,23,,,,
85373,1846,4,23,,,,
85374,1846,4,23,30.05,29.444444444444446,,
85375,1846,4,23,30.05,29.444444444444446,,
85376,1846,4,23,,,,
85377,1846,4,23,30.0,30.0,,
85378,1846,4,23,29.99,30.0,,
85379,1846,4,23,30.0,30.0,,
85380,1846,4,23,30.0,29.444444444444446,,
85381,1846,4,23,30.0,29.444444444444446,,
85382,1846,4,23,30.0,28.88888888888889,,
85383,1846,4,24,30.0,28.333333333333336,,
85384,1846,4,24,30.0,28.333333333333336,,
85385,1846,4,24,30.04,28.333333333333336,,
85386,1846,4,24,30.04,28.88888888888889,,
85387,1846,4,24,30.06,28.88888888888889,,
85388,1846,4,24,30.06,30.0,,
85389,1846,4,24,,,,
85390,1846,4,24,,,,
85391,1846,4,24,29.98,29.166666666666668,,
85392,1846,4,24,29.99,29.444444444444446,,
85393,1846,4,24,30.0,28.88888888888889,,
85394,1846,4,24,30.0,28.333333333333336,,
85395,1846,4,25,29.98,27.77777777777778,,
85396,1846,4,25,,,,
85397,1846,4,25,,,,
85398,1846,4,25,30.0,28.333333333333336,,
85399,1846,4,25,30.04,28.88888888888889,,
85400,1846,4,25,30.05,28.88888888888889,,
85401,1846,4,25,30.0,29.444444444444446,,
85402,1846,4,25,30.0,30.0,,
85403,1846,4,25,30.0,29.722222222222225,,
85404,1846,4,25,30.0,29.444444444444446,,
85405,1846,4,25,30.0,28.333333333333336,,
85406,1846,4,25,30.0,27.77777777777778,,
85407,1846,4,26,30.06,27.77777777777778,,
85408,1846,4,26,30.06,27.77777777777778,,
85409,1846,4,26,30.08,28.333333333333336,,
85410,1846,4,26,30.08,28.333333333333336,,
85411,1846,4,26,30.0,28.333333333333336,,
85412,1846,4,26,30.0,29.444444444444446,,
85413,1846,4,26,30.06,29.444444444444446,,
85414,1846,4,26,30.06,30.0,,
85415,1846,4,26,30.06,29.444444444444446,,
85416,1846,4,26,30.0,29.444444444444446,,
85417,1846,4,26,30.0,28.88888888888889,,
85418,1846,4,26,30.0,28.88888888888889,,
85419,1846,4,27,29.95,27.77777777777778,,
85420,1846,4,27,29.95,27.77777777777778,,
85421,1846,4,27,29.98,28.88888888888889,,
85422,1846,4,27,30.0,28.333333333333336,,
85423,1846,4,27,30.0,28.88888888888889,,
85424,1846,4,27,30.0,29.444444444444446,,
85425,1846,4,27,29.93,28.88888888888889,,
85426,1846,4,27,29.93,28.88888888888889,,
85427,1846,4,27,29.93,29.444444444444446,,
85428,1846,4,27,29.95,28.333333333333336,,
85429,1846,4,27,29.95,29.444444444444446,,
85430,1846,4,27,29.95,28.88888888888889,,
85431,1846,4,28,29.99,28.333333333333336,,
85432,1846,4,28,29.97,28.333333333333336,,
85433,1846,4,28,30.0,27.77777777777778,,
85434,1846,4,28,30.0,27.5,,
85435,1846,4,28,30.04,28.88888888888889,,
85436,1846,4,28,30.03,28.88888888888889,,
85437,1846,4,28,29.98,28.88888888888889,,
85438,1846,4,28,,,,
85439,1846,4,28,,,,
85440,1846,4,28,29.98,29.444444444444446,,
85441,1846,4,28,29.98,27.77777777777778,,
85442,1846,4,28,29.98,27.77777777777778,,
85443,1846,4,29,,,,
85444,1846,4,29,,,,
85445,1846,4,29,30.04,28.333333333333336,,
85446,1846,4,29,30.0,28.88888888888889,,
85447,1846,4,29,30.0,29.444444444444446,,
85448,1846,4,29,30.0,29.444444444444446,,
85449,1846,4,29,29.96,30.0,,
85450,1846,4,29,29.94,30.0,,
85451,1846,4,29,29.94,28.88888888888889,,
85452,1846,4,29,29.94,28.88888888888889,,
85453,1846,4,29,29.98,28.88888888888889,,
85454,1846,4,29,29.94,28.333333333333336,,
85455,1846,4,30,29.94,28.333333333333336,,
85456,1846,4,30,,,,
85457,1846,4,30,30.03,28.333333333333336,,
85458,1846,4,30,30.0,29.444444444444446,,
85459,1846,4,30,30.0,30.0,,
85460,1846,4,30,29.99,30.0,,
85461,1846,4,30,29.99,30.0,,
85462,1846,4,30,29.99,30.0,,
85463,1846,4,30,,,,
85464,1846,4,30,30.0,30.0,,
85465,1846,4,30,30.09,31.666666666666668,,
85466,1846,4,30,30.09,31.666666666666668,,
85467,1846,5,1,30.08,26.666666666666668,,
85468,1846,5,1,30.08,27.222222222222225,,
85469,1846,5,1,30.0,27.222222222222225,,
85470,1846,5,1,30.08,27.77777777777778,,
85471,1846,5,1,30.08,27.77777777777778,,
85472,1846,5,1,30.08,27.77777777777778,,
85473,1846,5,1,30.04,27.77777777777778,,
85474,1846,5,1,30.04,27.77777777777778,,
85475,1846,5,1,,,,
85476,1846,5,1,30.05,28.333333333333336,,
85477,1846,5,1,30.05,27.77777777777778,,
85478,1846,5,1,30.05,28.333333333333336,,
85479,1846,5,2,30.06,27.222222222222225,,
85480,1846,5,2,30.07,27.222222222222225,,
85481,1846,5,2,30.09,27.77777777777778,,
85482,1846,5,2,30.06,27.77777777777778,,
85483,1846,5,2,30.0,28.88888888888889,,
85484,1846,5,2,30.0,29.444444444444446,,
85485,1846,5,2,29.96,30.0,,
85486,1846,5,2,29.92,30.0,,
85487,1846,5,2,29.93,28.88888888888889,,
85488,1846,5,2,29.95,27.77777777777778,,
85489,1846,5,2,,,,
85490,1846,5,2,,,,
85491,1846,5,3,29.95,27.77777777777778,,
85492,1846,5,3,29.96,27.77777777777778,,
85493,1846,5,3,29.96,27.222222222222225,,
85494,1846,5,3,29.96,27.222222222222225,,
85495,1846,5,3,29.96,27.222222222222225,,
85496,1846,5,3,29.96,27.77777777777778,,
85497,1846,5,3,30.0,27.77777777777778,,
85498,1846,5,3,29.99,28.88888888888889,,
85499,1846,5,3,29.99,28.88888888888889,,
85500,1846,5,3,29.99,28.88888888888889,,
85501,1846,5,3,29.98,28.333333333333336,,
85502,1846,5,3,29.97,28.333333333333336,,
85503,1846,5,4,29.98,27.77777777777778,,
85504,1846,5,4,29.98,27.77777777777778,,
85505,1846,5,4,29.97,27.77777777777778,,
85506,1846,5,4,29.96,28.333333333333336,,
85507,1846,5,4,29.98,28.88888888888889,,
85508,1846,5,4,,,,
85509,1846,5,4,29.94,30.0,,
85510,1846,5,4,29.94,30.0,,
85511,1846,5,4,29.94,30.0,,
85512,1846,5,4,,,,
85513,1846,5,4,,,,
85514,1846,5,4,,,,
85515,1846,5,5,30.0,28.333333333333336,,
85516,1846,5,5,30.0,27.77777777777778,,
85517,1846,5,5,29.98,27.77777777777778,,
85518,1846,5,5,29.98,28.333333333333336,,
85519,1846,5,5,,,,
85520,1846,5,5,29.98,28.333333333333336,,
85521,1846,5,5,29.99,28.88888888888889,,
85522,1846,5,5,29.98,28.88888888888889,,
85523,1846,5,5,29.98,28.88888888888889,,
85524,1846,5,5,,,,
85525,1846,5,5,30.0,28.88888888888889,,
85526,1846,5,5,30.02,28.88888888888889,,
85527,1846,5,6,,,,
85528,1846,5,6,,,,
85529,1846,5,6,29.99,27.77777777777778,,
85530,1846,5,6,29.99,26.666666666666668,,
85531,1846,5,6,29.99,26.11111111111111,,
85532,1846,5,6,29.99,27.222222222222225,,
85533,1846,5,6,29.98,27.77777777777778,,
85534,1846,5,6,29.98,27.77777777777778,,
85535,1846,5,6,29.98,27.77777777777778,,
85536,1846,5,6,29.98,27.77777777777778,,
